"record_id","species_id","date","sex","variable","measurement"
345,"DM","1977-11-12","F","hindfoot_length",34
345,"DM","1977-11-12","F","weight",45
346,"DM","1977-11-12","F","hindfoot_length",37
346,"DM","1977-11-12","F","weight",36
347,"DM","1977-11-12","F","hindfoot_length",38
347,"DM","1977-11-12","F","weight",40
348,"DM","1977-11-12","M","hindfoot_length",36
348,"DM","1977-11-12","M","weight",44
350,"DM","1977-11-12","M","hindfoot_length",37
350,"DM","1977-11-12","M","weight",47
352,"DM","1977-11-12","M","hindfoot_length",36
352,"DM","1977-11-12","M","weight",40
354,"DM","1977-11-12","M","hindfoot_length",38
354,"DM","1977-11-12","M","weight",44
356,"DO","1977-11-12","F","hindfoot_length",32
356,"DO","1977-11-12","F","weight",44
357,"DS","1977-11-12","F","hindfoot_length",50
357,"DS","1977-11-12","F","weight",117
358,"PF","1977-11-12","F","hindfoot_length",16
358,"PF","1977-11-12","F","weight",7
359,"DM","1977-11-12","M","hindfoot_length",36
359,"DM","1977-11-12","M","weight",40
360,"DM","1977-11-12","F","hindfoot_length",35
360,"DM","1977-11-12","F","weight",39
361,"DM","1977-11-12","F","hindfoot_length",36
361,"DM","1977-11-12","F","weight",40
362,"DS","1977-11-12","F","hindfoot_length",51
362,"DS","1977-11-12","F","weight",121
364,"DM","1977-11-12","M","hindfoot_length",37
364,"DM","1977-11-12","M","weight",46
365,"DM","1977-11-12","F","hindfoot_length",38
365,"DM","1977-11-12","F","weight",35
367,"DS","1977-11-12","M","hindfoot_length",51
367,"DS","1977-11-12","M","weight",115
368,"PF","1977-11-12","F","hindfoot_length",16
368,"PF","1977-11-12","F","weight",7
369,"DM","1977-11-12","F","hindfoot_length",36
369,"DM","1977-11-12","F","weight",39
370,"DM","1977-11-12","M","hindfoot_length",35
370,"DM","1977-11-12","M","weight",40
371,"DM","1977-11-12","M","hindfoot_length",36
371,"DM","1977-11-12","M","weight",40
372,"DM","1977-11-12","F","hindfoot_length",36
372,"DM","1977-11-12","F","weight",35
373,"DM","1977-11-12","M","hindfoot_length",34
373,"DM","1977-11-12","M","weight",36
374,"DM","1977-11-12","M","hindfoot_length",37
374,"DM","1977-11-12","M","weight",44
375,"PF","1977-11-12","F","hindfoot_length",15
375,"PF","1977-11-12","F","weight",6
376,"PF","1977-11-12","F","hindfoot_length",15
376,"PF","1977-11-12","F","weight",7
377,"DS","1977-11-12","F","hindfoot_length",48
377,"DS","1977-11-12","F","weight",120
378,"DO","1977-11-12","M","hindfoot_length",33
378,"DO","1977-11-12","M","weight",48
379,"DM","1977-11-13","M","hindfoot_length",36
379,"DM","1977-11-13","M","weight",44
380,"DM","1977-11-13","F","hindfoot_length",33
380,"DM","1977-11-13","F","weight",38
381,"DS","1977-11-13","F","hindfoot_length",48
381,"DS","1977-11-13","F","weight",118
382,"DM","1977-11-13","M","hindfoot_length",37
382,"DM","1977-11-13","M","weight",40
383,"DS","1977-11-13","F","hindfoot_length",52
383,"DS","1977-11-13","F","weight",126
384,"DM","1977-11-13","M","hindfoot_length",36
384,"DM","1977-11-13","M","weight",37
385,"DS","1977-11-13","M","hindfoot_length",50
385,"DS","1977-11-13","M","weight",132
388,"DM","1977-11-13","F","hindfoot_length",36
388,"DM","1977-11-13","F","weight",39
389,"DS","1977-11-13","F","hindfoot_length",NA
389,"DS","1977-11-13","F","weight",113
391,"PF","1977-11-13","M","hindfoot_length",15
391,"PF","1977-11-13","M","weight",7
392,"DS","1977-11-13","F","hindfoot_length",53
392,"DS","1977-11-13","F","weight",122
394,"DS","1977-11-13","F","hindfoot_length",48
394,"DS","1977-11-13","F","weight",107
395,"DM","1977-11-13","M","hindfoot_length",36
395,"DM","1977-11-13","M","weight",43
396,"DM","1977-11-13","F","hindfoot_length",36
396,"DM","1977-11-13","F","weight",40
397,"RM","1977-11-13","F","hindfoot_length",16
397,"RM","1977-11-13","F","weight",7
398,"DS","1977-11-13","F","hindfoot_length",50
398,"DS","1977-11-13","F","weight",115
399,"DM","1977-11-13","F","hindfoot_length",36
399,"DM","1977-11-13","F","weight",39
404,"DM","1977-11-14","M","hindfoot_length",37
404,"DM","1977-11-14","M","weight",40
407,"DS","1977-11-14","F","hindfoot_length",50
407,"DS","1977-11-14","F","weight",116
408,"PF","1977-11-14","F","hindfoot_length",9
408,"PF","1977-11-14","F","weight",6
409,"DM","1977-11-14","F","hindfoot_length",36
409,"DM","1977-11-14","F","weight",38
410,"DS","1977-11-14","M","hindfoot_length",53
410,"DS","1977-11-14","M","weight",137
411,"DM","1977-11-14","M","hindfoot_length",36
411,"DM","1977-11-14","M","weight",42
412,"DS","1977-11-14","M","hindfoot_length",52
412,"DS","1977-11-14","M","weight",126
413,"DS","1977-11-14","F","hindfoot_length",49
413,"DS","1977-11-14","F","weight",112
414,"DO","1977-11-14","F","hindfoot_length",34
414,"DO","1977-11-14","F","weight",39
415,"DM","1977-11-14","F","hindfoot_length",36
415,"DM","1977-11-14","F","weight",41
420,"DM","1977-12-10","F","hindfoot_length",38
420,"DM","1977-12-10","F","weight",48
421,"DS","1977-12-10","F","hindfoot_length",51
421,"DS","1977-12-10","F","weight",121
422,"DM","1977-12-10","F","hindfoot_length",37
422,"DM","1977-12-10","F","weight",42
423,"DM","1977-12-10","M","hindfoot_length",36
423,"DM","1977-12-10","M","weight",42
424,"DM","1977-12-10","M","hindfoot_length",37
424,"DM","1977-12-10","M","weight",52
425,"DM","1977-12-10","F","hindfoot_length",36
425,"DM","1977-12-10","F","weight",38
426,"DM","1977-12-10","M","hindfoot_length",36
426,"DM","1977-12-10","M","weight",45
427,"DM","1977-12-10","F","hindfoot_length",37
427,"DM","1977-12-10","F","weight",37
428,"DO","1977-12-10","F","hindfoot_length",33
428,"DO","1977-12-10","F","weight",40
429,"DM","1977-12-10","M","hindfoot_length",NA
429,"DM","1977-12-10","M","weight",38
430,"PF","1977-12-10","F","hindfoot_length",15
430,"PF","1977-12-10","F","weight",7
433,"DM","1977-12-10","M","hindfoot_length",38
433,"DM","1977-12-10","M","weight",44
434,"PF","1977-12-10","F","hindfoot_length",16
434,"PF","1977-12-10","F","weight",7
436,"DM","1977-12-10","F","hindfoot_length",37
436,"DM","1977-12-10","F","weight",33
437,"DM","1977-12-10","F","hindfoot_length",37
437,"DM","1977-12-10","F","weight",38
438,"DM","1977-12-10","M","hindfoot_length",36
438,"DM","1977-12-10","M","weight",47
439,"DM","1977-12-10","F","hindfoot_length",36
439,"DM","1977-12-10","F","weight",39
440,"PF","1977-12-10","F","hindfoot_length",16
440,"PF","1977-12-10","F","weight",7
443,"DM","1977-12-10","M","hindfoot_length",35
443,"DM","1977-12-10","M","weight",42
444,"DM","1977-12-10","M","hindfoot_length",38
444,"DM","1977-12-10","M","weight",36
447,"DM","1977-12-10","M","hindfoot_length",37
447,"DM","1977-12-10","M","weight",44
448,"DS","1977-12-10","M","hindfoot_length",51
448,"DS","1977-12-10","M","weight",116
449,"DM","1977-12-10","M","hindfoot_length",35
449,"DM","1977-12-10","M","weight",43
450,"DO","1977-12-10","M","hindfoot_length",33
450,"DO","1977-12-10","M","weight",45
451,"DS","1977-12-10","F","hindfoot_length",51
451,"DS","1977-12-10","F","weight",116
453,"DM","1977-12-10","M","hindfoot_length",36
453,"DM","1977-12-10","M","weight",42
454,"DM","1977-12-10","F","hindfoot_length",36
454,"DM","1977-12-10","F","weight",38
460,"DS","1977-12-11","F","hindfoot_length",NA
460,"DS","1977-12-11","F","weight",114
461,"DM","1977-12-11","M","hindfoot_length",36
461,"DM","1977-12-11","M","weight",41
462,"DM","1977-12-11","M","hindfoot_length",36
462,"DM","1977-12-11","M","weight",40
463,"DS","1977-12-11","M","hindfoot_length",49
463,"DS","1977-12-11","M","weight",134
464,"DS","1977-12-11","M","hindfoot_length",49
464,"DS","1977-12-11","M","weight",139
466,"DS","1977-12-11","F","hindfoot_length",51
466,"DS","1977-12-11","F","weight",118
467,"DO","1977-12-11","F","hindfoot_length",32
467,"DO","1977-12-11","F","weight",41
468,"DM","1977-12-11","M","hindfoot_length",35
468,"DM","1977-12-11","M","weight",37
470,"PF","1977-12-11","M","hindfoot_length",15
470,"PF","1977-12-11","M","weight",6
472,"DS","1977-12-11","F","hindfoot_length",49
472,"DS","1977-12-11","F","weight",127
474,"PF","1977-12-11","F","hindfoot_length",15
474,"PF","1977-12-11","F","weight",6
476,"DS","1977-12-11","F","hindfoot_length",NA
476,"DS","1977-12-11","F","weight",120
477,"DS","1977-12-11","F","hindfoot_length",47
477,"DS","1977-12-11","F","weight",115
479,"DM","1977-12-11","F","hindfoot_length",36
479,"DM","1977-12-11","F","weight",40
480,"DS","1977-12-11","F","hindfoot_length",47
480,"DS","1977-12-11","F","weight",114
481,"DM","1977-12-11","F","hindfoot_length",35
481,"DM","1977-12-11","F","weight",37
482,"DM","1977-12-11","M","hindfoot_length",37
482,"DM","1977-12-11","M","weight",46
483,"DS","1977-12-11","M","hindfoot_length",49
483,"DS","1977-12-11","M","weight",149
484,"DM","1977-12-11","F","hindfoot_length",37
484,"DM","1977-12-11","F","weight",38
485,"DS","1977-12-11","M","hindfoot_length",52
485,"DS","1977-12-11","M","weight",127
487,"DM","1977-12-11","F","hindfoot_length",38
487,"DM","1977-12-11","F","weight",36
488,"DM","1977-12-11","M","hindfoot_length",37
488,"DM","1977-12-11","M","weight",41
490,"DM","1977-12-11","M","hindfoot_length",37
490,"DM","1977-12-11","M","weight",44
491,"DS","1977-12-11","M","hindfoot_length",48
491,"DS","1977-12-11","M","weight",138
492,"DS","1977-12-11","M","hindfoot_length",49
492,"DS","1977-12-11","M","weight",110
493,"DS","1977-12-11","F","hindfoot_length",49
493,"DS","1977-12-11","F","weight",110
496,"DM","1977-12-11","F","hindfoot_length",36
496,"DM","1977-12-11","F","weight",37
498,"PF","1977-12-11","M","hindfoot_length",16
498,"PF","1977-12-11","M","weight",7
499,"DS","1977-12-11","F","hindfoot_length",51
499,"DS","1977-12-11","F","weight",121
502,"DM","1977-12-11","F","hindfoot_length",36
502,"DM","1977-12-11","F","weight",43
505,"DM","1978-1-8","M","hindfoot_length",36
505,"DM","1978-1-8","M","weight",43
507,"DM","1978-1-8","M","hindfoot_length",35
507,"DM","1978-1-8","M","weight",44
508,"DM","1978-1-8","F","hindfoot_length",36
508,"DM","1978-1-8","F","weight",36
510,"PF","1978-1-8","F","hindfoot_length",16
510,"PF","1978-1-8","F","weight",8
511,"DM","1978-1-8","M","hindfoot_length",36
511,"DM","1978-1-8","M","weight",38
512,"DS","1978-1-8","F","hindfoot_length",48
512,"DS","1978-1-8","F","weight",122
514,"PF","1978-1-8","M","hindfoot_length",16
514,"PF","1978-1-8","M","weight",7
515,"DO","1978-1-8","F","hindfoot_length",NA
515,"DO","1978-1-8","F","weight",42
516,"DM","1978-1-8","M","hindfoot_length",38
516,"DM","1978-1-8","M","weight",46
517,"PE","1978-1-8","M","hindfoot_length",26
517,"PE","1978-1-8","M","weight",22
518,"DM","1978-1-8","M","hindfoot_length",36
518,"DM","1978-1-8","M","weight",38
519,"DM","1978-1-8","M","hindfoot_length",38
519,"DM","1978-1-8","M","weight",48
520,"PF","1978-1-8","M","hindfoot_length",15
520,"PF","1978-1-8","M","weight",7
521,"DM","1978-1-8","M","hindfoot_length",36
521,"DM","1978-1-8","M","weight",43
522,"DM","1978-1-8","F","hindfoot_length",37
522,"DM","1978-1-8","F","weight",35
523,"DM","1978-1-8","M","hindfoot_length",36
523,"DM","1978-1-8","M","weight",43
525,"DM","1978-1-8","M","hindfoot_length",34
525,"DM","1978-1-8","M","weight",36
526,"DS","1978-1-8","F","hindfoot_length",51
526,"DS","1978-1-8","F","weight",117
527,"DM","1978-1-8","F","hindfoot_length",37
527,"DM","1978-1-8","F","weight",37
528,"DS","1978-1-8","M","hindfoot_length",51
528,"DS","1978-1-8","M","weight",122
529,"DM","1978-1-8","M","hindfoot_length",36
529,"DM","1978-1-8","M","weight",43
530,"DM","1978-1-8","M","hindfoot_length",37
530,"DM","1978-1-8","M","weight",42
532,"PF","1978-1-8","F","hindfoot_length",NA
532,"PF","1978-1-8","F","weight",7
533,"DM","1978-1-8","M","hindfoot_length",NA
533,"DM","1978-1-8","M","weight",45
538,"DM","1978-1-9","M","hindfoot_length",36
538,"DM","1978-1-9","M","weight",40
539,"DM","1978-1-9","F","hindfoot_length",34
539,"DM","1978-1-9","F","weight",37
540,"DS","1978-1-9","F","hindfoot_length",47
540,"DS","1978-1-9","F","weight",117
541,"DM","1978-1-9","M","hindfoot_length",36
541,"DM","1978-1-9","M","weight",40
542,"DM","1978-1-9","M","hindfoot_length",36
542,"DM","1978-1-9","M","weight",40
543,"DS","1978-1-9","M","hindfoot_length",49
543,"DS","1978-1-9","M","weight",132
545,"DM","1978-1-9","F","hindfoot_length",38
545,"DM","1978-1-9","F","weight",36
548,"DS","1978-1-9","M","hindfoot_length",53
548,"DS","1978-1-9","M","weight",150
549,"DM","1978-1-9","M","hindfoot_length",38
549,"DM","1978-1-9","M","weight",44
550,"DM","1978-1-9","F","hindfoot_length",36
550,"DM","1978-1-9","F","weight",40
551,"DS","1978-1-9","F","hindfoot_length",50
551,"DS","1978-1-9","F","weight",126
552,"DS","1978-1-9","F","hindfoot_length",51
552,"DS","1978-1-9","F","weight",122
553,"DS","1978-1-9","F","hindfoot_length",50
553,"DS","1978-1-9","F","weight",136
555,"DS","1978-1-9","F","hindfoot_length",48
555,"DS","1978-1-9","F","weight",116
556,"DM","1978-1-9","F","hindfoot_length",36
556,"DM","1978-1-9","F","weight",38
557,"DM","1978-1-9","F","hindfoot_length",37
557,"DM","1978-1-9","F","weight",39
558,"DS","1978-1-9","F","hindfoot_length",49
558,"DS","1978-1-9","F","weight",135
559,"DM","1978-1-9","M","hindfoot_length",36
559,"DM","1978-1-9","M","weight",46
560,"DS","1978-1-9","M","hindfoot_length",50
560,"DS","1978-1-9","M","weight",133
561,"DS","1978-1-9","M","hindfoot_length",53
561,"DS","1978-1-9","M","weight",136
564,"DS","1978-1-10","F","hindfoot_length",51
564,"DS","1978-1-10","F","weight",141
566,"DM","1978-1-10","F","hindfoot_length",36
566,"DM","1978-1-10","F","weight",38
567,"DM","1978-1-10","F","hindfoot_length",36
567,"DM","1978-1-10","F","weight",35
569,"DS","1978-1-10","M","hindfoot_length",NA
569,"DS","1978-1-10","M","weight",135
571,"DM","1978-1-10","F","hindfoot_length",NA
571,"DM","1978-1-10","F","weight",33
572,"DM","1978-1-10","M","hindfoot_length",38
572,"DM","1978-1-10","M","weight",51
573,"DS","1978-1-10","F","hindfoot_length",NA
573,"DS","1978-1-10","F","weight",122
574,"DM","1978-1-10","F","hindfoot_length",34
574,"DM","1978-1-10","F","weight",33
575,"DM","1978-1-10","M","hindfoot_length",38
575,"DM","1978-1-10","M","weight",47
576,"DM","1978-1-10","M","hindfoot_length",36
576,"DM","1978-1-10","M","weight",49
578,"DM","1978-1-10","M","hindfoot_length",NA
578,"DM","1978-1-10","M","weight",46
579,"DM","1978-1-10","F","hindfoot_length",NA
579,"DM","1978-1-10","F","weight",45
580,"DM","1978-1-10","M","hindfoot_length",NA
580,"DM","1978-1-10","M","weight",41
584,"OT","1978-2-18","M","hindfoot_length",NA
584,"OT","1978-2-18","M","weight",24
585,"DS","1978-2-18","M","hindfoot_length",53
585,"DS","1978-2-18","M","weight",157
586,"DM","1978-2-18","M","hindfoot_length",35
586,"DM","1978-2-18","M","weight",51
588,"NL","1978-2-18","M","hindfoot_length",NA
588,"NL","1978-2-18","M","weight",218
589,"DM","1978-2-18","F","hindfoot_length",39
589,"DM","1978-2-18","F","weight",38
590,"PF","1978-2-18","F","hindfoot_length",16
590,"PF","1978-2-18","F","weight",7
591,"DM","1978-2-18","F","hindfoot_length",38
591,"DM","1978-2-18","F","weight",NA
592,"DM","1978-2-18","M","hindfoot_length",39
592,"DM","1978-2-18","M","weight",45
593,"DM","1978-2-18","M","hindfoot_length",38
593,"DM","1978-2-18","M","weight",52
594,"DM","1978-2-18","M","hindfoot_length",38
594,"DM","1978-2-18","M","weight",50
595,"DM","1978-2-18","M","hindfoot_length",37
595,"DM","1978-2-18","M","weight",51
596,"DS","1978-2-18","F","hindfoot_length",NA
596,"DS","1978-2-18","F","weight",126
597,"DM","1978-2-18","F","hindfoot_length",33
597,"DM","1978-2-18","F","weight",39
598,"OT","1978-2-18","F","hindfoot_length",NA
598,"OT","1978-2-18","F","weight",24
599,"OT","1978-2-18","F","hindfoot_length",15
599,"OT","1978-2-18","F","weight",23
600,"DM","1978-2-18","F","hindfoot_length",37
600,"DM","1978-2-18","F","weight",40
601,"DM","1978-2-18","M","hindfoot_length",36
601,"DM","1978-2-18","M","weight",41
602,"DM","1978-2-18","M","hindfoot_length",37
602,"DM","1978-2-18","M","weight",46
603,"OT","1978-2-18","M","hindfoot_length",NA
603,"OT","1978-2-18","M","weight",25
604,"PE","1978-2-18","M","hindfoot_length",22
604,"PE","1978-2-18","M","weight",25
607,"DM","1978-2-19","F","hindfoot_length",36
607,"DM","1978-2-19","F","weight",39
608,"DM","1978-2-19","F","hindfoot_length",34
608,"DM","1978-2-19","F","weight",42
609,"DS","1978-2-19","F","hindfoot_length",49
609,"DS","1978-2-19","F","weight",NA
610,"DM","1978-2-19","M","hindfoot_length",37
610,"DM","1978-2-19","M","weight",39
611,"OT","1978-2-19","F","hindfoot_length",20
611,"OT","1978-2-19","F","weight",23
613,"DS","1978-2-19","M","hindfoot_length",49
613,"DS","1978-2-19","M","weight",NA
614,"DS","1978-2-19","F","hindfoot_length",49
614,"DS","1978-2-19","F","weight",124
615,"DS","1978-2-19","F","hindfoot_length",49
615,"DS","1978-2-19","F","weight",114
616,"DM","1978-2-19","M","hindfoot_length",36
616,"DM","1978-2-19","M","weight",44
617,"DM","1978-2-19","M","hindfoot_length",38
617,"DM","1978-2-19","M","weight",48
618,"DS","1978-2-19","F","hindfoot_length",47
618,"DS","1978-2-19","F","weight",NA
619,"DM","1978-2-19","F","hindfoot_length",39
619,"DM","1978-2-19","F","weight",44
620,"DS","1978-2-19","F","hindfoot_length",49
620,"DS","1978-2-19","F","weight",132
622,"DS","1978-2-19","F","hindfoot_length",46
622,"DS","1978-2-19","F","weight",137
624,"DM","1978-2-19","M","hindfoot_length",35
624,"DM","1978-2-19","M","weight",39
625,"DM","1978-2-19","F","hindfoot_length",35
625,"DM","1978-2-19","F","weight",56
626,"OL","1978-2-19","F","hindfoot_length",20
626,"OL","1978-2-19","F","weight",35
630,"OT","1978-2-19","F","hindfoot_length",18
630,"OT","1978-2-19","F","weight",22
631,"OT","1978-2-19","M","hindfoot_length",20
631,"OT","1978-2-19","M","weight",25
633,"DS","1978-2-19","M","hindfoot_length",55
633,"DS","1978-2-19","M","weight",154
635,"DM","1978-2-20","M","hindfoot_length",38
635,"DM","1978-2-20","M","weight",49
636,"DM","1978-2-20","F","hindfoot_length",36
636,"DM","1978-2-20","F","weight",44
637,"DM","1978-2-20","F","hindfoot_length",38
637,"DM","1978-2-20","F","weight",35
638,"DM","1978-2-20","F","hindfoot_length",37
638,"DM","1978-2-20","F","weight",36
639,"DM","1978-2-20","F","hindfoot_length",35
639,"DM","1978-2-20","F","weight",39
640,"DS","1978-2-20","F","hindfoot_length",50
640,"DS","1978-2-20","F","weight",133
641,"DM","1978-2-20","M","hindfoot_length",38
641,"DM","1978-2-20","M","weight",50
642,"DM","1978-2-20","M","hindfoot_length",36
642,"DM","1978-2-20","M","weight",43
643,"DM","1978-2-20","F","hindfoot_length",35
643,"DM","1978-2-20","F","weight",40
644,"DM","1978-2-20","M","hindfoot_length",38
644,"DM","1978-2-20","M","weight",45
645,"DM","1978-2-20","M","hindfoot_length",38
645,"DM","1978-2-20","M","weight",44
646,"NL","1978-2-20","M","hindfoot_length",32
646,"NL","1978-2-20","M","weight",228
647,"DS","1978-2-20","F","hindfoot_length",52
647,"DS","1978-2-20","F","weight",144
648,"DM","1978-2-20","F","hindfoot_length",37
648,"DM","1978-2-20","F","weight",46
649,"DM","1978-2-20","M","hindfoot_length",35
649,"DM","1978-2-20","M","weight",48
650,"PF","1978-3-11","F","hindfoot_length",15
650,"PF","1978-3-11","F","weight",7
651,"DM","1978-3-11","M","hindfoot_length",38
651,"DM","1978-3-11","M","weight",45
652,"PF","1978-3-11","M","hindfoot_length",14
652,"PF","1978-3-11","M","weight",8
653,"DS","1978-3-11","F","hindfoot_length",47
653,"DS","1978-3-11","F","weight",133
654,"DM","1978-3-11","F","hindfoot_length",37
654,"DM","1978-3-11","F","weight",40
655,"NL","1978-3-11","M","hindfoot_length",32
655,"NL","1978-3-11","M","weight",232
656,"DS","1978-3-11","F","hindfoot_length",49
656,"DS","1978-3-11","F","weight",128
657,"DS","1978-3-11","M","hindfoot_length",54
657,"DS","1978-3-11","M","weight",153
658,"OT","1978-3-11","F","hindfoot_length",21
658,"OT","1978-3-11","F","weight",22
659,"OT","1978-3-11","F","hindfoot_length",20
659,"OT","1978-3-11","F","weight",21
